"id_revision","estrato","clave_matriz","tipo_revision","seleccion","resultado","revisor_independiente","declaracion_independencia","fecha","evidencia","accion","estado_cierre","huella_objeto_sha256"
"REV-01013","AFIRMACION","C-1235","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","56a8df9fa30883005e58d05083deff4ba6ba400dcc2491c58ee16ebdab567e69"
"REV-01014","AFIRMACION","C-1239","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","dd802ff2ccad159ffa5c8cb661144f229db357ba72ed59abc6495cc3d8d8b2c8"
"REV-01015","AFIRMACION","C-1241","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","41a53765fc3c0c2e983ad6b1a238168420887e28afbd1f72e984efd81e511977"
"REV-01016","AFIRMACION","C-1242","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","fc8cd6046179a260725ea83603cef4ce9c569ca4fc25edc3d4b25d437cecaf24"
"REV-01017","AFIRMACION","C-1243","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","81be691cb5143fd744b1f48b3546808ccf9047d1ef0fe7ef5073de193081bb87"
"REV-01018","AFIRMACION","C-1246","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","dda15ed812c5175b36924f1bc945d1658ad5876a83fe53c0b7a408ce2dad3648"
"REV-01019","AFIRMACION","C-1247","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","89cd38c6461e0c4bbf2b035cfaeacab717b794e53fa62f5f7ca65f4e4bbdefc7"
"REV-01020","AFIRMACION","C-1248","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","6572fdf6fca3857df76ef95041ffa5810dc9ca133d824b3cc4a82dac7476c52a"
"REV-01021","AFIRMACION","C-1249","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","e1abba92d99a6b4b7765fabf6418aa07580a09b40814a3fe4406cc3e3a7e3c53"
"REV-01022","AFIRMACION","C-1250","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","2f8a34b72a82567647b4bbaaad38d2df570ef9fe1f30c30e149c5332162a1d43"
"REV-01023","AFIRMACION","C-1252","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","5bb71ad748b9600d6fb96a12f96e5e0634fa10a1cadb740ada45a8f400168885"
"REV-01024","AFIRMACION","C-1254","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","a3b8fdb8f3582b20423d93165e3a49444e6e53ff505f5844d0ab2b35360f4c5e"
"REV-01025","AFIRMACION","C-1255","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","afd783f6de0a107d9792a379c032228c9932338ef2b740924c3dd9605785ffa8"
"REV-01026","AFIRMACION","C-1256","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","9d2e1a3e204bd5fe4af548b5a14cd2d89b5aa0bcfb29cded88e934604e0e1127"
"REV-01027","AFIRMACION","C-1257","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","c4a42ce761f1e53b44be02837af808832360d396a5c5f4b2a447f73fe41d6a45"
"REV-01028","AFIRMACION","C-1259","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","d7454aaf17de634089b2751d52866a666dd18bfd110248a95097b656678c53d6"
"REV-01029","AFIRMACION","C-1267","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","9a670358e070796838d65faea523ab95129d3a0f1b5f735cd4d44ae474b822ec"
"REV-01030","AFIRMACION","C-1269","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","8e31f4277c226610c700fc3ef23c9c2150ff0c29da17bfd34d506c8cc94e59bc"
"REV-01031","AFIRMACION","C-1272","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","16f776e92d1a51d492f875f575df79607bf31ae8a7ca7be814212a496fc01466"
"REV-01032","AFIRMACION","C-1274","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","2e2a882fe29e79848873b4c45e08018b0e8eb523ceb9e914729b8752158a1b1f"
"REV-01033","AFIRMACION","C-1275","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","db3333aef3e33fe1d0ee32f92db4903be2cf86d7a003ed4f02ef3c1904b5c2fe"
"REV-01034","AFIRMACION","C-1280","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","a2ae6f2617d5d2cd514861c42342cab5c2061fc1721c93482aff769bda834d31"
"REV-01035","AFIRMACION","C-1281","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","ca3022eb36d17ce7ab758f0d5e0b6f60fd621aa416559142e60c824dd74eb975"
"REV-01036","AFIRMACION","C-1282","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","814117659241be098a32fb470433f38fd27f2b2546c6aa39982b0b2b5cc022bc"
"REV-01037","AFIRMACION","C-1285","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","f9b60a57a86a0f29f6b4f61a06b1b82bd6784e2305eaef0866bb4cca80540b70"
"REV-01038","AFIRMACION","C-1287","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","012475f866e184e99674d6d77d6f1870119cb817969d04819ec5d2093cb8107a"
"REV-01039","AFIRMACION","C-1289","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","78599be0e5fe705fd11f84d4e3a506e01210a587f72bf497cae0387ff7215ec2"
"REV-01040","AFIRMACION","C-1293","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","856d5a08b4cc1078907456a028523c29ee591f39ef6ed24019d3f57672bf31b8"
"REV-01041","AFIRMACION","C-1294","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","bf7aa4292fda7731c82e25f57642b2974c299c5b47dadc5a950a50aa576ed769"
"REV-01042","AFIRMACION","C-1297","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","f3a9110cb93ae2eb2b576733c4e59e778e4edc49db2ab830156342415ee0cd4e"
"REV-01043","AFIRMACION","C-1298","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","80140c7fef6fd0395d3c3ff4bcf51384a42902e4f51a69279c2ddc5c1d3729f1"
"REV-01044","AFIRMACION","C-1302","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","860f4fa5c05bb973c01931eb7618d0ce83b2b8637763cda9ca864a79ab8e7a13"
"REV-01045","AFIRMACION","C-1303","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","024a91eb612ffcba121ef865bfd8645823815e09ebc2120cbdf33634debf9720"
"REV-01046","AFIRMACION","C-1304","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","6db497685e1c33c8906d664caeaafb1486115e6eb6340cc1733ad396dce745be"
"REV-01047","AFIRMACION","C-1305","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","4ff1547ec615c8a67ff5fc32f8285de0abbf41cb7305eda58eab2c5a8974f090"
"REV-01048","AFIRMACION","C-1306","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","0127effa6851be61413c26a4d7288e45ea5921c70c696219c240f5e49abed8db"
"REV-01049","AFIRMACION","C-1307","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","a795e8faf9e9fc66442e2411464744e69fbf09dc49ebce097bdc1a308fa5c18b"
"REV-01050","AFIRMACION","C-1308","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","920919f05444014d71f4197de4a4d557cabd20fb9f50e7644ba81aae46d37ed6"
"REV-01051","AFIRMACION","C-1309","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","d4e97ba66b4a4afe7aa83fdd46a84efc5c6dc34bd37feddd56df631588f1303d"
"REV-01052","AFIRMACION","C-1312","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","741ed2706a670d262245b2540c1ff9f36706811be0e8c95991990d14ef91b32d"
"REV-01053","AFIRMACION","C-1315","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","0ecd0693930c7ccc8aa15e35f50090cb66955c01f8d53c74f2c32084f656d561"
"REV-01054","AFIRMACION","C-1317","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","77ae03e96aa5fcb6f5c4250251b9f30c85d361e25c87eff010ce32defe7981a8"
"REV-01055","AFIRMACION","C-1318","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","dea28d0106485bf6d71a5b31b0926547ac698594dc5a893a08c6945e487beb50"
"REV-01056","AFIRMACION","C-1319","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","19daca1ed35e2d5bb6cf7be0f351d1998908104e079fe2bb960831abfd5d6194"
"REV-01057","AFIRMACION","C-1322","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","a6aaaa454fa273cd5643c2400d6897cf959e6796740dd044f1f40ce9bb4c1011"
"REV-01058","AFIRMACION","C-1324","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","fb771ebd086daf5bf366383f6905d88eaa1aaa8e5038a5aa2bf7ef3c8f051963"
"REV-01059","AFIRMACION","C-1325","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","902bc5dbe66e4e380ebc168c85135d3b8881e7768f1aeefaa07f374bab897062"
"REV-01060","AFIRMACION","C-1328","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","7e14109572bf5729d71101c3fa98b67faeb35b9ca24e35bee544d3036fc117af"
"REV-01061","AFIRMACION","C-1329","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","dcc4415fc818fa072550eface7c62f97e085d0c4c82a1efac8afc3ba3de634ec"
"REV-01062","AFIRMACION","C-1330","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","701b682968544d3ac344b22b4972f856dbf5bd4aba64eebc1a859e2f4eafe3a2"
"REV-01063","AFIRMACION","C-1331","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","d8fe5b7c1ad93f3b9c92ced838f50f4fc5dd1724c3215b15b78fa3ea395e7b24"
"REV-01064","AFIRMACION","C-1332","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","6e41b9d272bff6d555d16516b65c94c690c8218f79036e3c11860212e1efc3ec"
