"id_segmento","tipo","ruta","localizador","columna","contenido","sha256_contenido","afirmaciones","metodo_mapeo","estado_revision"
"TC-01345","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L227","n/a","Los componentes del adhesoma de Capsaspora owczarzaki se regulan durante su ciclo vital y varios aumentan durante agregación. [C-1573; S206 transcriptómica; S441 figs. 2–4]","88ad0a6a25d08891c293726f43a4342783c447334f0c84244d00cd587d5bae0e","C-1573","cita_en_segmento","REVISADA"
"TC-01346","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L229","n/a","La distribución de integrinas entre holozoos unicelulares es parcheada y no sigue una simple secuencia de adición acumulativa hacia Metazoa. [C-1574; S435 resultados; S436 discusión]","bba01cf96e207b6e278e312381528f177e627954c8aba5ac427d7a365264fb93","C-1574","cita_en_segmento","REVISADA"
"TC-01347","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L231","n/a","La presencia de dominios de cadherina, integrina o colágeno en un unicelular no demuestra que cumplan la misma función tisular que en animales. [C-1575; S147 discusión; S352 discusión; S134 §Co-option]","e53dbd5ce32bf89104a5be745683ee7df32d71dfa35525ec54f0f75e81f8dbf7","C-1575","cita_en_segmento","REVISADA"
"TC-01348","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L233","n/a","No se localizó una medición comparable del coste energético de producir matriz extracelular en los ocho holozoos genómicos solicitados. [C-1576; BN-083]","e023e5cd341b20f36f3087efef2776a29732a7e04b36e9be01ea16a7b882856c","C-1576","cita_en_segmento","REVISADA"
"TC-01349","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L237","n/a","Monosiga brevicollis posee aproximadamente 120 tirosina quinasas, 30 tirosina fosfatasas y 80 proteínas con dominios SH2 en el inventario publicado. [C-1577; S147 §Tyrosine kinase signaling]","d56649b493c10adc61e7e9ca4bab96e97cc8f497854eb419a04fe036091d3989","C-1577","cita_en_segmento","REVISADA"
"TC-01350","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L239","n/a","La señalización por fosfotirosina estaba diversificada antes de Metazoa. [C-1578; S147 §Tyrosine kinase signaling; S352 resumen; S440 resumen y discusión]","c7e6f7499bbd7b9d12d545a7b0670fb5fb8a851b4d4bd17d965c1fa2e46f1f4a","C-1578","cita_en_segmento","REVISADA"
"TC-01351","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L241","n/a","Las quinasas CoSrc1 y CoSrc2 de Capsaspora mostraron actividad y aumentaron su actividad por autofosforilación del bucle de activación. [C-1579; S550 resumen]","ea7c01c7ceab3e85a618542fe8f5e5dd3e4e8908e006ef5c0ae6295076a8ab4a","C-1579","cita_en_segmento","REVISADA"
"TC-01352","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L243","n/a","La proteína CoCsk purificada no mostró actividad tirosina-quinasa mensurable y no fosforiló ni reguló CoSrc1 o CoSrc2 en células o in vitro. [C-1608–C-1609; S550 resumen]","c6121a0b44d3ff18bf34744770d44c9f59602d796cfa1661a447f63bf34fdcde","C-1608; C-1609","cita_en_segmento","REVISADA"
"TC-01353","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L245","n/a","Los autores infirieron, con la formulación acotada “appears to have arisen”, que la función de Csk como regulador negativo de Src surgió con Metazoa. [C-1610] La regulación de Src en Capsaspora difiere por tanto de la regulación negativa mediada por Csk en animales. [C-1610–C-1611; S550 resumen]","8869e29ec8d6f63a962126eecd85ccd6b31ffda9414147bc7df5c6b5dbd966fe","C-1610; C-1611","cita_en_segmento","REVISADA"
"TC-01354","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L247","n/a","El muestreo de 19 transcriptomas choanoflagelados reveló componentes de Notch y Delta en distribuciones mosaico. [C-1580; S435 fig. 2 y suplementos]","fe7c688ef93c5b348af18dedc74d1e0f194343507d5032c830a4da18a0118bb9","C-1580","cita_en_segmento","REVISADA"
"TC-01355","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L249","n/a","En una comparación distinta y acotada a dos genomas, Suga et al. no localizaron receptores ni ligandos de la vía Hedgehog en *Capsaspora owczarzaki* ni *Monosiga brevicollis*. [C-1581; S352 §Signalling pathways]","92cc65db8986675c118464efbde91eaf883a700fa1095e77eeff3b5c62360b1d","C-1581","cita_en_segmento","REVISADA"
"TC-01356","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L251","n/a","Los receptores acoplados a proteína G y otras familias de señalización tienen historias anteriores a Metazoa y expansiones y pérdidas posteriores. [C-1582; S352 resultados; S434 figs. 2–4; S435]","5902ad3150af0f9ce53eb389527459f6e9199c3282daa4fb2a794d5141c67933","C-1582","cita_en_segmento","REVISADA"
"TC-01357","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L253","n/a","Los 235 dominios que Suga y colaboradores clasificaron como innovaciones del tallo metazoano incluyen ligandos y componentes extracelulares ausentes en los unicelulares comparados. [C-1583; S352 fig. 2; resultados]","12dbceb36033fdba5f81ec15a5b14f343cbff26f4fad283b4586cddc1d8e5f98","C-1583","cita_en_segmento","REVISADA"
"TC-01358","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L257","n/a","Capsaspora owczarzaki posee dos genes Runx con dominios Runt conservados, pero carece de CBFβ y del motivo WRPY en esos genes. [C-1584; S437 §Runx; fig. 1]","a2c840bada1956415d30565867e1dc02d369d2cbf189f8ae6b8e508e9f5de845","C-1584","cita_en_segmento","REVISADA"
"TC-01359","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L259","n/a","Capsaspora owczarzaki posee tres genes T-box en el inventario publicado. [C-1585; S437 §T-box; S438 resultados]","6edcf00b64a997893d12ae7824004691bf1d7cf5fbd402e80a82dd72afd2763f","C-1585","cita_en_segmento","REVISADA"
"TC-01360","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L261","n/a","Uno de los T-box de Capsaspora fue clasificado dentro de Brachyury con soporte bootstrap de 50% en el análisis inicial. [C-1586; S437 fig. 2]","903b12ad8129786b3af05d78b8c9ead65a3404937306a5a97df1e0012da6062c","C-1586","cita_en_segmento","REVISADA"
"TC-01361","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L263","n/a","Los análisis posteriores respaldaron que Brachyury es la clase más antigua de la familia T-box y que su función de unión a ADN precede a Metazoa. [C-1587; S438 resumen; resultados]","17f066620bc41ec24c413a44d09f623db407ca1a2f6e97fa6fdaf1a4a25be4ef","C-1587","cita_en_segmento","REVISADA"
"TC-01362","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L265","n/a","Homólogos de Myc y Max están presentes en Monosiga brevicollis y Capsaspora owczarzaki. [C-1588; S439 resumen; fig. 1]","cc9231dbe31c0ba06ab896018a6f7bbdb01b397cded3ecfa57965a4eb35a2f68","C-1588","cita_en_segmento","REVISADA"
"TC-01363","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L267","n/a","Myc y Max de Monosiga brevicollis heterodimerizan y se unen a secuencias E-box canónicas y no canónicas. [C-1589; S439 resumen; resultados bioquímicos]","32c05586c2bbe1d9378905e8dcafee61da7427b90ead06b75944d96ea8260f0e","C-1589","cita_en_segmento","REVISADA"
"TC-01364","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L269","n/a","Los genomas unicelulares holozoos contienen familias de homeodominio, pero su distribución y arquitectura difieren entre linajes. [C-1590; S437 resultados; suplementos]","6da5e674e52b3741b3fc6c003f182e2df449188a0fe81968b43a9af0e1674a82","C-1590","cita_en_segmento","REVISADA"
"TC-01365","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L271","n/a","Sebé-Pedrós et al. infirieron que el último ancestro común de Holozoa poseía un único gen p53/p63/p73. [C-1591; S437 §p53]","dbd3b3ae9d98210eadd548e1ed615c7d5f7452cea8d245cfa0c812588432b8fb","C-1591","cita_en_segmento","REVISADA"
"TC-01366","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L273","n/a","La presencia de un factor de transcripción preanimal no demuestra que regulase tipos celulares coexistentes. [C-1592; S441 discusión; S134 §Temporal-to-spatial]","530f585c93b81a5e3c68f9937cdbfcfcd1add3a68d3dfae3b6c838991aee819b","C-1592","cita_en_segmento","REVISADA"
"TC-01367","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L281","n/a","Capsaspora owczarzaki despliega programas transcriptómicos distintos en los estadios filopodial, agregativo y quístico. [C-1593; S206 resultados; S441 figs. 1–4]","6e06ec8adb34ffa0ee06ff0d1bc215182b2b277fd2910293ddb55fd21241a3b4","C-1593","cita_en_segmento","REVISADA"
"TC-01368","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L283","n/a","La accesibilidad de cromatina y las modificaciones de histonas de Capsaspora owczarzaki cambian entre estadios. [C-1594; S441 resumen; figs. 2–5]","b2fc90755bc45c8c5d1e9c91683a9c53604daf04707127e1a44a33260a805144","C-1594","cita_en_segmento","REVISADA"
"TC-01369","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L285","n/a","Los genes asociados con adhesión y señalización animal se expresan diferencialmente durante el ciclo de Capsaspora owczarzaki. [C-1595; S206; S441 resultados]","adb472a5123f94c9acb57afaf31c98fd359a24ea277c6c331a4cadbb53507127","C-1595","cita_en_segmento","REVISADA"
"TC-01370","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L287","n/a","La hipótesis de transición de regulación temporal a espacial propone que programas usados en fases sucesivas de un unicelular fueron cooptados para tipos celulares coexistentes. [C-1596; S206 discusión; S441 discusión; S134]","eb6dda7e10d9b091652f94e331f783f3c03d8985aa04940368656ec4d11a0e32","C-1596","cita_en_segmento","REVISADA"
"TC-01371","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L289","n/a","La expresión por estadios de Capsaspora apoya la plausibilidad de la hipótesis temporal-a-espacial, pero no identifica qué programa originó cada tipo celular animal. [C-1597; S206; S441]","4ab4553740538e9370e6eb947ae548f6efc45286359f102366530fb2a60a455b","C-1597","cita_en_segmento","REVISADA"
"TC-01372","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L291","n/a","Ministeria vibrans reguló 4,884 genes entre estados de agregación en el análisis publicado. [C-1598; S376 transcriptómica; Extended Data]","0d74333c7e6d7dd11be17d22f605506b28782a3b07a7448cd914b835cfd7025e","C-1598","cita_en_segmento","REVISADA"
"TC-01373","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L293","n/a","El estudio de Ministeria vibrans identificó 521 homólogos de genes animales relacionados con multicelularidad, incluidos 68 de adhesión, 400 de señalización y 53 factores de transcripción. [C-1599; S376 fig. 5; Supplementary Data]","80c558139d80ccae87fe94923018703dfcc091a81ce2c340537c5528bdd07522","C-1599","cita_en_segmento","REVISADA"
"TC-01374","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L295","n/a","De los 521 homólogos de Ministeria vibrans, 332 cambiaron significativamente durante la agregación. [C-1600; S376 fig. 5; resultados]","350acec81e6f8cbe91b655818bd770b2669bacee1172f82e6453d750f6a7bb37","C-1600","cita_en_segmento","REVISADA"
"TC-01375","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L297","n/a","La regulación de repertorios durante agregación en Capsaspora y Ministeria es compatible con un uso preanimal en ciclos y colectivos, pero no demuestra que la agregación fuese ancestral en Filozoa. [C-1601; S206; S376 discusión]","b3258adf95923b11a9f22392c62b1760f8921595d05a8a2e235c67f9149460e9","C-1601","cita_en_segmento","REVISADA"
"TC-01376","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L301","n/a","No se ha establecido si el ancestro común de Filozoa era agregativo, clonal, cenocítico o combinaba más de una capacidad. [C-1602; S376 introducción y discusión; S134]","184b9b2018d5e4cd0122e64a5a5b3eccd59ec1602cd61cd26d5df1b5fd6f3426","C-1602","cita_en_segmento","REVISADA"
"TC-01377","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L303","n/a","No se localizaron presupuestos energéticos directos para mantener rosetas de Salpingoeca rosetta, producir matriz extracelular en holozoos unicelulares, invertir o agregar láminas de Choanoeca flexa o celularizar Sphaeroforma arctica, ni una comparación de las rutas clonal, agregativa y cenocítica en una unidad común. [C-1603] El modelo hidrodinámico S549 no proporciona esa unidad metabólica. [C-1495; C-1576; C-1603; C-1613; S549 resumen; BN-083]","d4e38c6861e676fee00be9390fd0895ef561533b5a9e7a3d258b4ddf99b6123c","C-1603; C-1495; C-1576; C-1613","cita_en_segmento","REVISADA"
"TC-01378","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L305","n/a","No se ha demostrado una correspondencia uno a uno entre estadios de Capsaspora y tipos celulares animales. [C-1604; S441 discusión]","ee4c149bf0f6022f957cdf359c4a5b1c3aac025f4648f3d589aea80e87d94991","C-1604","cita_en_segmento","REVISADA"
"TC-01379","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L307","n/a","La arquitectura del repertorio preanimal se reconstruye con pérdidas, duplicaciones y muestreo incompleto, por lo que una ausencia en una especie no prueba origen posterior. [C-1605; S352; S434; S435 métodos y discusión]","dc725401b3f90fac53533cda81b6289cfb6656a7bae0c3716a4cf5f2a2f5e435","C-1605","cita_en_segmento","REVISADA"
"TC-01380","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L309","n/a","El inventario operacional de Lamża contabilizó 23 instancias por no separación tras división, 9 por compartimentación de un plasmodio y 12 agregativas, más una por gemación endógena. [C-1606] La correspondencia entre compartimentación plasmodial y la vía cenocítica del corpus es un mapeo editorial, y las cifras no constituyen una partición universal de las tres rutas. [C-1606; S458 tablas 1–2; limitaciones]","f7492262bfe4050b4b0a3ede3f2eeffca7659382adef57b5a87abeefec7e6244","C-1606","cita_en_segmento","REVISADA"
"TC-01381","prosa","docs/secciones/013-12-12-multicelularidad-y-el-repertorio-preanimal.md","L311","n/a","La evidencia experimental muestra que multicelularidad simple puede evolucionar con rapidez bajo selección intensa, mientras que la historia natural del corredor abarca divergencias profundas no reproducidas por esos ensayos. [C-1607; S432; S433; S134 discusión]","2aa224a2c3f027d137a3243e25010efcccc30093d0c5ebbcbc429214a2780489","C-1607","cita_en_segmento","REVISADA"
"TC-01382","prosa","docs/secciones/014-13-13-escalas-tasas-y-recuentos.md","L5","n/a","La rapidez relativa solo puede compararse tras especificar inicio, final, unidad y nivel biológico; un recuento de orígenes depende además de la definición del rasgo, la topología, el muestreo y la unidad contada. [C-1646; C-1666] Sin esos componentes, «rápido», «lento», «una vez» y «muchas veces» no son magnitudes comparables. [C-1646; C-1666; S79 Methods; S458 métodos]","a0e1f72a5a329b3d9fc2c7f79d80a11da92fb47372c2dd9838b09fb6c7f0ba71","C-1646; C-1666","cita_en_segmento","REVISADA"
"TC-01383","prosa","docs/secciones/014-13-13-escalas-tasas-y-recuentos.md","L7; oración 2","n/a","Una duplicación de población no se trata como división nuclear; una tasa por genoma no se mezcla con una tasa por sitio; una divergencia de dos simbiontes no se presenta como fecha de inicio de la asociación. [C-1620; C-1627; C-1639]","a9297eb56257d917bf226329a3706cd9f1081a191fd9a3909938e99e8cc1d740","C-1620; C-1627; C-1639","cita_en_segmento","REVISADA"
"TC-01384","prosa","docs/secciones/014-13-13-escalas-tasas-y-recuentos.md","L9","n/a","Los valores de cultivo y los tiempos geológicos se mantienen separados porque miden niveles y condiciones distintos; ninguna de esas mediciones es una constante universal del clado. [C-1620; C-1630; C-1634; C-1646]","5394e9047f43318091b8693fbd62671452a2c5584022a10fb052717e37e2cde6","C-1620; C-1630; C-1634; C-1646","cita_en_segmento","REVISADA"
"TC-01385","prosa","docs/secciones/014-13-13-escalas-tasas-y-recuentos.md","L14","n/a","Kay et al. distinguen un primer ancestro común eucariota nuclear (nuclear first eukaryotic common ancestor, nFECA) y un primer ancestro común eucariota mitocondrial (mitochondrial first eukaryotic common ancestor, mFECA). [C-192] En su análisis MCMCTree, nFECA quedó entre 3.05 y 2.79 Ga y mFECA entre 2.37 y 2.13 Ga. [C-192–C-194; S58 líneas 91–96; fig. 1]","04a2b2e2f9dd2761b2e6d82d110689ccceb0af24aaab5442231cc0a3f2e030e9","C-192; C-193; C-194","cita_en_segmento","REVISADA"
"TC-01386","prosa","docs/secciones/014-13-13-escalas-tasas-y-recuentos.md","L16","n/a","El mismo estudio obtuvo una duración mediana aproximada de 1.1 Gyr para nFECA–LECA y de 0.6 Gyr para mFECA–LECA. [C-196; C-197] Son diferencias entre nodos fechados, no capas observadas ni dos estimaciones intercambiables del mismo inicio. [C-196–C-197; S58 línea 92]","4adc9ac9a9c5ad28320e1560efd1c4e82c437721d7564256d9ec32bb206a5894","C-196; C-197","cita_en_segmento","REVISADA"
