"clave","autores","año","título","publicación o repositorio","DOI en forma https://doi.org/10.xxxx/... o URL resoluble si no hay DOI","tipo","notas de calidad","fecha de consulta"
"S357","Goodenough, U.; Heitman, J.","2014","Origins of Eukaryotic Sexual Reproduction","Cold Spring Harbor Perspectives in Biology 6:a016154","https://doi.org/10.1101/cshperspect.a016154","revisión","Síntesis de ciclos, fusión celular, meiosis, mating types y origen evolutivo. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 5 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-08"
"S358","Loidl, J.","2016","Conservation and Variability of Meiosis Across the Eukaryotes","Annual Review of Genetics 50:293–316","https://doi.org/10.1146/annurev-genet-120215-035100","revisión","Revisión comparativa de meiosis convencional y derivada en eucariotas.","2026-08-08"
"S359","Wilkins, A. S.; Holliday, R.","2009","The Evolution of Meiosis From Mitosis","Genetics 181:3–12","https://doi.org/10.1534/genetics.108.099762","revisión","Modelo histórico de derivación de meiosis a partir de mitosis y sus cuatro innovaciones. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 2 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-08"
"S360","Mirzaghaderi, G.; Hörandl, E.","2016","The evolution of meiotic sex and its alternatives","Proceedings of the Royal Society B 283:20161221","https://doi.org/10.1098/rspb.2016.1221","revisión","Compara meiosis canónica y alternativas parasexuales. Autoría corregida contra Crossref/editor; Wijnker y Haag correspondían a otro registro bibliográfico.","2026-08-08"
"S361","Otto, S. P.; Lenormand, T.","2002","Resolving the paradox of sex and recombination","Nature Reviews Genetics 3:252–261","https://doi.org/10.1038/nrg761","revisión","Síntesis de hipótesis de mantenimiento de sexo y recombinación. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 5 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-08"
"S362","Lehtonen, J.; Jennions, M. D.; Kokko, H.","2012","The many costs of sex","Trends in Ecology & Evolution 27:172–178","https://doi.org/10.1016/j.tree.2011.09.016","revisión","Distingue múltiples costes y condiciones del coste doble. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 1 afirmación; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-08"
"S363","Maynard Smith, J.","1971","What use is sex?","Journal of Theoretical Biology 30:319–335","https://doi.org/10.1016/0022-5193(71)90058-0","investigación primaria","Modelo clásico sobre ventajas y costes de reproducción sexual.","2026-08-08"
"S364","Bulmer, M. G.; Parker, G. A.","2002","The evolution of anisogamy: a game-theoretic approach","Proceedings of the Royal Society B 269:2381–2388","https://doi.org/10.1098/rspb.2002.2161","investigación primaria","Modelo de selección disruptiva y compromiso tamaño–número de gametos. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 2 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-08"
"S365","Bloomfield, G. et al.","2010","Sex determination in the social amoeba Dictyostelium discoideum","Science 330:1533–1536","https://doi.org/10.1126/science.1197423","investigación primaria","Caracteriza un locus con tres formas que especifican tres tipos de apareamiento. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 2 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-08"
"S366","Erdos, G. W.; Raper, K. B.; Vogen, L. K.","1973","Mating Types and Macrocyst Formation in Dictyostelium discoideum","Proceedings of the National Academy of Sciences 70:1828–1830","https://doi.org/10.1073/pnas.70.6.1828","investigación primaria","Observación experimental de compatibilidad y formación de macrocistos. [USO EN UNA SOLA C] C-1425.","2026-08-08"
"S367","Flowers, J. M. et al.","2010","Variation, Sex, and Social Cooperation: Molecular Population Genetics of the Social Amoeba Dictyostelium discoideum","PLOS Genetics 6:e1001013","https://doi.org/10.1371/journal.pgen.1001013","investigación primaria","Resecuenciación de 137 fragmentos; inferencia poblacional de recombinación frecuente. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 4 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-08"
"S368","Poxleitner, M. K. et al.","2008","Evidence for Karyogamy and Exchange of Genetic Material in the Binucleate Intestinal Parasite Giardia intestinalis","Science 319:1530–1533","https://doi.org/10.1126/science.1153752","investigación primaria","Observa intercambio nuclear durante enquistamiento; no demuestra meiosis canónica.","2026-08-08"
"S369","Carpenter, M. L.; Assaf, Z. J.; Gourguechon, S.; Cande, W. Z.","2012","Nuclear inheritance and genetic exchange without meiosis in the binucleate parasite Giardia intestinalis","Journal of Cell Science 125:2523–2532","https://doi.org/10.1242/jcs.103879","investigación primaria","Caracteriza diplomixis y segregación nuclear sin meiosis canónica.","2026-08-08"
"S370","Marshall, W. L.; Berbee, M. L.","2010","Population-Level Analyses Indirectly Reveal Cryptic Sex and Life History Traits of Pseudoperkinsus tapetis (Ichthyosporea, Opisthokonta): a Unicellular Relative of the Animals","Molecular Biology and Evolution 27:2014–2026","https://doi.org/10.1093/molbev/msq078","investigación primaria","Inferencia de sexo críptico por genética de poblaciones; no observación citológica. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 2 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-08"
"S371","Colnaghi, M.; Lane, N.; Pomiankowski, A.","2020","Genome expansion in early eukaryotes drove the transition from lateral gene transfer to meiotic sex","eLife 9:e58873","https://doi.org/10.7554/eLife.58873","investigación primaria","Modelo teórico que vincula expansión genómica con límites de transferencia lateral y sexo meiótico. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 1 afirmación; la condición se calcula por afirmación y no significa que la fuente se use una sola vez. [USO EN UNA SOLA C] C-1398.","2026-08-08"
"S372","Gao, S. et al.","2025","Meiosis-associated expression patterns during starvation-induced cell fusion in the protist Fisculla terrestris","BMC Biology 23:140","https://doi.org/10.1186/s12915-025-02246-3","investigación primaria","Observa fusión inducida por inanición y expresión asociada a meiosis; comparando externo. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 2 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-08"
"S374","Cooper, M. A.; Adam, R. D.; Worobey, M.; Sterling, C. R.","2007","Population genetics provides evidence for recombination in Giardia","Current Biology 17:1984–1988","https://doi.org/10.1016/j.cub.2007.10.020","investigación primaria","Inferencia poblacional de recombinación; no identifica mecanismo citológico. [USO EN UNA SOLA C] C-1438.","2026-08-08"
"S375","Sun, S.; Coelho, M. A.; David-Palma, M.; Priest, S. J.; Heitman, J.","2019","The Evolution of Sexual Reproduction and the Mating-Type Locus: Links to Pathogenesis of Cryptococcus Human Pathogenic Fungi","Annual Review of Genetics 53:417–444","https://doi.org/10.1146/annurev-genet-120116-024755","revisión","Síntesis sobre mating types y su distinción respecto de sexos; se usa como comparando conceptual, no para reconstruir el corredor. [USO EN UNA SOLA C] C-1365.","2026-08-08"
"S376","Li, R.; Dharamshi, J. E.; Kwok, K.; Ruiz-Trillo, I.; Gerdt, J. P.","2026","A unicellular relative links aggregative multicellularity to animal origins","Nature","https://doi.org/10.1038/s41586-026-10748-5","investigación primaria","Estudio de Ministeria vibrans publicado el 9 de junio de 2026; la disrupción física de agregados redujo replicación, aislados no clonales co-agregaron y se observó fusión celular. Los autores declaran confusores del ensayo de replicación y que la evidencia de meiosis y apareamiento no es concluyente; P = 0.0017 corresponde a doble tinción en fig. 6f, no a la disrupción. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 16 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-08"
"S378","International Commission on Zoological Nomenclature","1999, edición en línea vigente","International Code of Zoological Nomenclature, Fourth Edition","ICZN","https://www.iczn.org/the-code/the-code-online/","capítulo o libro","Código oficial; regula nomenclatura zoológica y no decide hipótesis taxonómicas o filogenéticas. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 5 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-07"
"S379","Editorial Committee of the Madrid Code","2025","International Code of Nomenclature for algae, fungi, and plants (Madrid Code), 18th edition","International Association for Plant Taxonomy / University of Chicago Press","https://www.iaptglobal.org/_functions/code/madrid","capítulo o libro","Código oficial vigente desde el 21 de julio de 2025; sustituye al Shenzhen Code. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 3 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-07"
"S380","Oren et al.","2026","International Code of Nomenclature of Prokaryotes. Prokaryotic Code (2025 Revision)","International Journal of Systematic and Evolutionary Microbiology","https://doi.org/10.1099/ijsem.0.006979","capítulo o libro","Revisión oficial de 2025 publicada en 2026; regula nombres procarióticos bajo sus reglas. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 3 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-07"
"S381","Cantino y de Queiroz","2020","International Code of Phylogenetic Nomenclature (PhyloCode), version 6","CRC Press / International Society for Phylogenetic Nomenclature","https://doi.org/10.1201/9780429446320","capítulo o libro","Código para nombres de clados definidos filogenéticamente; opera de forma concurrente con códigos de rangos. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 3 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-07"
"S382","Cantino, de Queiroz y Cellinese","2023","A Brief Guide to Establishing Phylogenetically Defined Names under the International Code of Phylogenetic Nomenclature (PhyloCode)","Bulletin of Phylogenetic Nomenclature","https://doi.org/10.11646/bpn.1.2.1","revisión","Guía secundaria con lista de requisitos de publicación, protólogo, definición filogenética y registro en RegNum.","2026-08-07"
"S383","de Queiroz, Cantino y Gauthier, eds.","2020","Phylonyms: A Companion to the PhyloCode","CRC Press","https://doi.org/10.1201/9780429446276","capítulo o libro","Volumen inicial de definiciones filogenéticas; no es un catálogo exhaustivo de todos los nombres de clados. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 10 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-07"
"S384","RegNum","2026","RegNum: Phylogenetic Nomenclature Database","International Society for Phylogenetic Nomenclature","https://www.phyloregnum.org/?term=Holozoa","base de datos taxonómica","Registro oficial asociado con el PhyloCode; contenido dependiente de la fecha de consulta. [CONSULTA REPRODUCIBLE 2026-08-08] Se ejecutaron consultas GET con los términos exactos en https://www.phyloregnum.org/?term=Holozoa, ?term=Filozoa, ?term=Choanozoa, ?term=Apoikozoa, ?term=Obazoa, ?term=Pluriformea y ?term=Corallochytrea; el fragmento de resultados de cada consulta devolvió literalmente “No clade names found”. La ausencia se limita al estado fechado del registro y no a la literatura. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 1 afirmación; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-08"
