csv_path,fila,columna,contenido_sha256,contenido,afirmaciones,base_semantica,estado_revision,nota_adjudicacion
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,19,ciclo/forma,5884f7e5439ba2f1a0f623715144e38f413a8baa5bd757294e115d3fede7524a,agregación y cuerpo fructífero,C-896,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-896 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,19,aporte al corredor,9fb97e41d8adbc519ad700f61eae953f37c867007d861f34c9691bbc03ce8eb2,multicelularidad agregativa independiente,C-899,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-899 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,20,alimentación,6721e6fcea1f664f32dfe6ba7e3c8ad69c920fd36f7b0029a5a2767b5504e16d,penetración de *Spirogyra* dañada e ingestión de *Phormidium*,C-948,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-948 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,20,hospedador o socio,fe59e87a724fb18656a1e485e56108535a6a4d5f3d5cde52ed3c56ba9a55c2cd,presas algales y cianobacterianas,C-948,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-948 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,20,aporte al corredor,71137831c0fc17df63e86b6d6589f36ad4734495a06e803369f6e81f8c3ff3cf,alimentación holomicota observada,C-948,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-948 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,21,ecología documentada,e79e0b3aec780526c320246633b41b0d361c80ae18b01b2d8e3b8a6f40434d97,intracelular en *Allomyces*,C-900,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-900 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,21,alimentación,b498a9bf1c883f1e6fb2a4d7f788401215bef3da14025a3bcead399018f8ae4f,parasitismo intracelular,C-900,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-900 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,21,hospedador o socio,5366a47c4115b66360e2387a2ea0b5952e4058a7447756d1c392e62751e852ea,*Allomyces*,C-900,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-900 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,21,ciclo/forma,d1f937e46c53e78697f7dd6c74f6372b096bb2711559a7da669e82a3d41ca790,relación huésped–parásito observada en el ciclo de infección,C-900,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-900 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,21,aporte al corredor,2858d6c8a5ddc77f1717bf9818b88d3c7c86f3489dfc3adbaca5efff48bc1009,parasitismo intracelular de *Allomyces*,C-900,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-900 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,22,ecología documentada,fd27629e0a6e4bf12b73e7c004c1ac7a697c677ba4e87ce50cd7752fef29b769,parásito de la diatomea *Asterionella formosa*,C-949,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-949 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,22,alimentación,22b397a3a492850ee4696fe9aef2e378f1a52afacd29e06f31251fbd57cc3445,aprox. 15 % del carbono de *Asterionella* transformado en zoosporas,C-951,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-951 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,22,hospedador o socio,422e66d407fc3c690d110e3ef0b2393d9e71851466f620633562f8ca67f1b338,diatomea *Asterionella formosa*,C-949,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-949 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,22,ciclo/forma,97ececddb778b1a162e9dc5fd709323b444dc4911e30aa74b78675afb04000d7,zoosporas de 2–5 µm,C-950,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-950 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,22,aporte al corredor,6489e565fd2abf441fc15a63ed9b646e529d3e63a2589a2fe01b30dd9e309233,desvío de aprox. 15 % del carbono de *Asterionella* hacia zoosporas,C-951,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-951 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,23,ecología documentada,6c8aca90b57bd7fa66169b0ef1b5b571e5273c91a6457cc6bcd8232fbd220cf8,parásitos intracelulares obligados,C-984,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-984 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,23,alimentación,58a456df85f85768a00033166180b3078b700ccd23dc0d47aeeca2672a297f55,parasitismo obligado,C-902; C-984,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-902; C-984 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,23,hospedador o socio,411fbfe29667ffe380cf6adac7bc2488a434e54f1c6acfbe6da6a6a250f27d72,otros eucariotas,C-984,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-984 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,23,aporte al corredor,dcabe7b1ce8131a2e13d37595420efdbb373408953c0fecdb37b38227eee6d86,especialización secundaria,C-902,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-902 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,24,ciclo/forma,68849e6fe27240c520e855c9bc71c55cead533747e23aaf70518ab7f854b7c06,agregación de células previamente separadas,C-904,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-904 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,24,aporte al corredor,a54fd0b601ba06e4167bf2819871976153a26820c7d43d413cfdf99bb40ca141,conflicto potencial y contribución desproporcionada a esporas en quimeras,C-903; C-904,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-903; C-904 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,25,alimentación,773c6ac82b591b0bed6c1ba3740e165dbe80dcf83884c2f9d551d71cd7790313,ingestión preferente de células apoptóticas en el ensayo,C-952; C-953,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-952; C-953 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,25,hospedador o socio,1056294da4adfa53a25e8e1d9fb3a821055a1f14feedbc75c0b04da81693b58e,células apoptóticas y sanas del ensayo,C-952; C-953,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-952; C-953 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,25,aporte al corredor,1f9995fe02e3f627fde7650454fe19d33c5669eff4adcee38d2297f1bec0cbd2,fagocitosis celular cuantificada en ensayo,C-952; C-953,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-952; C-953 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,26,ecología documentada,63dccc757a1bc22024584a7f18f8596f028d9dd8b15b9eede8ecc900d9df134a,ameba anaerobia o microaerobia,C-1014,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-1014 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,26,alimentación,46fe587704f74c81b2e1ddb9c93ec26885a9e0786626f3b39edf77474ed63b55,metanogénesis hidrogenotrófica como consumo de H₂,C-1020,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-1020 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,26,hospedador o socio,3d3c47c8660be6531dc6183412c5e48e0f11f46e27b8621a35f805dfbf5fc093,"procariotas intracelulares, incluidos metanógenos según muestra",C-1014; C-1020; C-954,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-1014; C-1020; C-954 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,26,ciclo/forma,3f39bd945b5fe8b9addd64c03a11e58c809995db2b15548467c707fe3218dab6,ameba con consorcio endosimbiótico,C-1014,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-1014 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,26,aporte al corredor,29ef2af3fdda44bc5c7cc035f53c7406d7511c33dc3be3edaec9c1c517d02436,endosimbiosis metabólica con identidad discutida,C-1020; C-1021; C-954,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-1020; C-1021; C-954 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,27,ecología documentada,bf48aa67952e54fb68e255aeb0cacd9b6d04eceec74a67654fc901a7ecadfadb,sedimentos dulceacuícolas anaerobios ricos en materia orgánica,C-955,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-955 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,27,ciclo/forma,ed9da546f70434f9d8e1d673968d1d4adc5bc707e1b3485c0961580fa14a01d1,ameba de vida libre,C-955,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-955 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,27,aporte al corredor,657a2c7d9c5786988000c48e00f462a4dc3b64aa75610b978ee0f112232ea84e,separa anaerobiosis de parasitismo,C-955,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-955 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40b-8-5-virus-gigantes.csv,2,hospedador o sistema,08c7c5cf9b85e530f1ac52ea76bd0f2fd60a2943d68871de6dc06a5fa4e9fe06,*Acanthamoeba*,C-959,Afirmación+Sujeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Sujeto; no se heredaron todas las C de la fila.
data/tablas/08/table-40b-8-5-virus-gigantes.csv,2,tamaño de partícula publicado,faaff69e1f72fc531b9e65d618a57ec34db1c2e481efecd4039533445c18534b,aprox. 400 nm,C-961,Afirmación+SPO+Motivo,REVISADA,Revisión semántica explícita: la celda conserva solo contenido equivalente a las C indicadas; no se usó semejanza léxica como prueba.
data/tablas/08/table-40b-8-5-virus-gigantes.csv,2,tamaño de genoma publicado,72931e23013f75a49c07e0fbdbff170e8994ade4eb8f50079926718b8928c72c,1.181.404 bp,C-959,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/08/table-40b-8-5-virus-gigantes.csv,2,anotación publicada,e2ad1d2f1a1681a9a06365dd23c6d63c12c6b75b5961f12087b38c5f98993db5,1.262 ORF putativos,C-960,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/08/table-40b-8-5-virus-gigantes.csv,2,límite,d23468a638f945d79287d878e702cf4a0f2b03b8c44964091d93af73db881178,aislamiento y versión de anotación publicados,C-959; C-960,Motivo,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Motivo; no se heredaron todas las C de la fila.
data/tablas/08/table-40b-8-5-virus-gigantes.csv,3,tamaño de partícula publicado,b7677ae1e969effb4b1c5119f475c95ac0598903f7ffe5d0a8401eacbbcc80f1,partícula ovoide; valor lineal no consolidado aquí,C-962,Afirmación+SPO+Motivo,REVISADA,Revisión semántica explícita: la celda conserva solo contenido equivalente a las C indicadas; no se usó semejanza léxica como prueba.
data/tablas/08/table-40b-8-5-virus-gigantes.csv,3,tamaño de genoma publicado,23ba473ed384af7f026d558dfd760d9af9b19c3c4373f87bd44410a4d4858ced,"hasta 2,5 Mb",C-962,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/08/table-40b-8-5-virus-gigantes.csv,3,límite,2704ab3392f3ba294ac32a2da70d7478864589da6b4b55d34b89ea8e58c0b98e,"máximo de las especies publicadas, no del clado completo",C-962,Afirmación+SPO+Motivo,REVISADA,Revisión semántica explícita: la celda conserva solo contenido equivalente a las C indicadas; no se usó semejanza léxica como prueba.
data/tablas/08/table-40b-8-5-virus-gigantes.csv,4,tamaño de partícula publicado,167950f98cf42bef5f82ca4b6bc4fe02d79abd1d83133e311d7e49e19355944d,cápside icosaédrica aprox. 260 nm,C-965,Afirmación,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación; no se heredaron todas las C de la fila.
data/tablas/08/table-40b-8-5-virus-gigantes.csv,4,tamaño de genoma publicado,f598917c6099e5ab5946e6fb5be5ca8260099d009b00f1a329feb99ec6e205f5,381 kb,C-963,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/08/table-40b-8-5-virus-gigantes.csv,4,anotación publicada,cb0c80aeafe31d2652bf124bca78f4bd307e98811ad5fb2e8dc9ee7e78452a97,461 proteínas putativas,C-964,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/08/table-40b-8-5-virus-gigantes.csv,4,límite,db716dd4bcf3659098f22b89e16f72ffd4d2f16a8c7e70fecd06999d6abb36a7,aislamiento y anotación publicados,C-963; C-964,Motivo+Afirmación+Sujeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Motivo+Afirmación+Sujeto; no se heredaron todas las C de la fila.
data/tablas/08/table-40b-8-5-virus-gigantes.csv,5,tamaño de partícula publicado,0c8a7554c0c0955a9220d74109305cdfff3ff39c0e561a89d27f3cbca1dbca83,"partícula ovoide aprox. 1,5 µm",C-966,Afirmación+SPO+Motivo,REVISADA,Revisión semántica explícita: la celda conserva solo contenido equivalente a las C indicadas; no se usó semejanza léxica como prueba.
data/tablas/08/table-40b-8-5-virus-gigantes.csv,5,tamaño de genoma publicado,bf4f41e3e2d34c61bed1a1bfd9827d0477961cabd54b2e355eb3426ddfbfb77f,aprox. 610 kbp,C-967,Afirmación+SPO+Motivo,REVISADA,Revisión semántica explícita: la celda conserva solo contenido equivalente a las C indicadas; no se usó semejanza léxica como prueba.
data/tablas/08/table-40b-8-5-virus-gigantes.csv,5,límite,d0dc1b9530d6dd90e054ef5f8c7f1b6f30d0db8430064b663f229685728bf6e2,"30.000 años data el sedimento, no el linaje",C-919,Afirmación,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación; no se heredaron todas las C de la fila.
data/tablas/09/table-42-9-1-1-tipologia-cerrada.csv,2,desenlace,d36e6583342adb7b410d2ff8562ac493947d0eca967f40b625364058efc511b8,contacto sin consecuencia para un extremo medido,C-981; C-982,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-981; C-982 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/09/table-42-9-1-1-tipologia-cerrada.csv,2,caso documentado,0f5405bd720517b13f96477601c6c5516b05253a59291aa6d168025864f7b56b,cepas no pertenecientes a Bacteroidetes no indujeron rosetas en el panel de Alegado et al.,C-982,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-982 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/09/table-42-9-1-1-tipologia-cerrada.csv,2,qué mantiene o limita el estado,3112e39ce2dceb37af2f58439d935fb293552046de567be8fe790a59817bfab0,"El nulo se limita a inducción de rosetas; no demuestra ausencia de consumo, señalización u otros efectos.",C-981; C-982,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-981; C-982 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
